page_num,student_id
294,134555
298,130134
298,120243
299,134829
299,130847
300,130856
300,120847
301,131143
301,131230
302,131656
302,132195
303,132372
303,122834
304,122964
304,134912
305,134918
305,133644
306,133878
306,134026
307,134540
321,130031
321,130088
322,130132
322,134585
323,130171
323,130172
324,130195
324,130247
325,134819
325,130272
326,130331
326,130407
327,130462
327,130549
328,134605
328,120786
329,130819
329,130861
330,130869
330,130881
331,120854
331,130882
332,130885
332,130944
333,130961
333,130971
334,130972
334,130979
335,120960
335,131034
336,131059
336,124637
337,131142
337,131174
338,124471
338,131268
339,131346
339,131434
340,134638
340,131498
341,131539
341,134647
342,131653
342,131681
343,131732
343,131758
344,131876
344,131898
345,131904
345,131914
346,131920
346,132026
347,132032
347,132058
348,132146
348,132162
349,132213
349,132227
350,132290
350,134882
351,132362
351,132375
352,132457
352,132478
353,132531
353,132551
354,132598
354,132614
355,132623
355,132635
356,132654
356,132655
357,134782
357,132829
358,132889
358,132940
359,132984
359,133092
360,133226
360,133298
361,133411
361,133422
362,133437
362,133438
363,134697
363,133537
364,133573
364,133587
365,133711
365,133740
366,133780
366,133885
367,133886
367,133897
368,133918
368,133947
369,134004
369,134719
370,134038
370,134722
371,134248
371,134290
372,134320
372,124154
373,134346
373,134350
374,124583
374,134364
375,134392
375,134428
376,134947
376,134478
377,134487
377,134507
378,134517
378,134528
379,134542
379,134543
380,134561
386,134590
386,130690
387,130879
387,130934
388,120901
388,130957
389,121159
389,121171
390,131365
390,121366
391,131411
391,131438
392,131464
392,131625
393,121674
393,122229
394,132288
394,122380
395,132550
395,122627
396,134681
396,132810
397,132919
397,133100
398,133150
398,133224
399,133372
399,134695
400,123587
400,123841
401,134128
401,134323
402,134463
402,134500
403,134514
419,130039
419,130041
420,130051
420,130066
421,130094
421,130109
422,130141
422,130205
423,130222
423,130235
424,130344
424,130264
425,130298
425,130314
426,130450
426,130553
427,130607
427,130649
428,130732
428,130777
429,130853
429,130854
430,130858
430,130875
431,130888
431,130903
432,130904
432,130920
433,130922
433,130960
434,130988
434,131004
435,131046
435,131111
436,131243
436,131266
437,131272
437,131326
438,131436
438,131451
439,131586
439,131637
440,131667
440,131668
441,131700
441,131708
442,131720
442,131762
443,131813
443,131846
444,131867
444,131994
445,132023
445,132028
446,132039
446,132116
447,132138
447,132166
448,132245
448,132278
449,132295
449,132315
450,132319
450,132387
451,132409
451,132463
452,132533
452,132565
453,132567
453,132608
454,132618
454,132640
455,132668
455,132729
456,132777
456,132809
457,132812
457,132822
458,132910
458,132911
459,132950
459,132970
460,133004
460,133006
461,133030
461,133152
462,133199
462,133253
463,133300
463,133349
464,133398
464,133442
465,133484
465,133527
466,133614
466,133639
467,133669
467,133670
468,133681
468,123644
469,133772
469,133846
470,133903
470,133905
471,133987
471,133989
472,133992
472,134003
473,134019
473,134024
474,134030
474,134073
475,134111
475,134157
476,134182
476,134184
477,134193
477,134194
478,134265
478,134322
479,134348
479,134376
480,134410
480,134415
481,134448
481,134482
482,134484
482,134498
483,134515
483,134735
484,134545
484,134549
485,134554
517,130017
517,110021
518,124427
518,120093
519,134740
519,130126
520,130133
520,130145
521,130342
521,130185
522,130204
522,130226
523,130261
523,134743
524,130303
524,130311
525,130318
525,130337
526,120355
526,130359
527,130401
527,130465
528,130479
528,120502
529,130521
529,130538
530,130609
530,130665
531,130697
531,130707
532,130715
532,130737
533,130753
533,134962
534,130778
534,120760
535,130850
535,130859
536,130868
536,130872
537,130893
537,130897
538,130899
538,130900
539,130907
539,130918
540,130925
540,130928
541,130977
541,130942
542,130947
542,130953
543,130968
543,130973
544,130981
544,130985
545,130995
545,131008
546,131009
546,131013
547,131021
547,131074
548,131082
548,131117
549,131128
549,134844
550,131145
550,134629
551,131169
551,131183
552,131185
552,121178
553,131203
553,131209
554,131221
554,131314
555,131229
555,131280
556,131287
556,131288
557,131309
557,131335
558,131419
558,131446
559,131462
559,131488
560,131490
560,131506
561,131514
561,131522
562,131533
562,131534
563,131535
563,131540
564,131551
564,131571
565,134975
565,131621
566,131623
566,131624
567,131643
567,131648
568,131660
568,131671
569,131684
569,131685
570,131694
570,131698
571,131701
571,131716
572,131725
572,131746
573,124731
573,131773
574,131783
574,131792
575,131801
575,131811
576,131817
576,131830
577,131834
577,131843
578,131851
578,131860
579,131903
579,131910
580,131928
580,121927
581,131952
581,131964
582,131967
582,101884
583,132047
583,134769
584,132050
584,132051
585,134663
585,134770
586,132141
586,122116
587,132148
587,134979
588,132177
588,132190
589,132199
589,132232
590,132243
590,132286
591,132302
591,132325
592,132336
592,132365
593,132368
593,132384
594,132400
594,132431
595,132465
595,132474
596,132514
596,132553
597,132556
597,132685
598,132589
598,132590
599,132616
599,132617
600,132620
600,112532
601,134781
601,132670
602,122647
602,132713
603,132721
603,132745
604,132779
604,132820
605,134898
605,132843
606,132856
606,132857
607,132874
607,122801
608,134903
608,132893
609,132900
609,132902
610,132904
610,132907
611,132909
611,132934
612,132959
612,132962
613,132975
613,132994
614,132997
614,133005
615,133009
615,133020
616,133024
616,133047
617,133057
617,133091
618,133126
618,123059
619,133142
619,133148
620,133151
620,133164
621,133172
621,133189
622,133191
622,133220
623,133260
623,123158
624,133270
624,123179
625,133327
625,133345
626,133347
626,133365
627,133408
627,133392
628,134696
628,133410
629,133420
629,133443
630,133457
630,134921
631,133467
631,133553
632,133561
632,133563
633,133572
633,133576
634,135003
634,133608
635,134927
635,133624
636,133688
636,133724
637,133725
637,135005
638,133778
638,133782
639,133786
639,133802
640,133829
640,133831
641,133842
641,133864
642,133906
642,133914
643,133927
643,133934
644,133935
644,133939
645,133945
645,123817
646,133995
646,133999
647,134009
647,134015
648,134027
648,134028
649,134029
649,134032
650,134039
650,134043
651,134044
651,134051
652,134934
652,134064
653,134069
653,134094
654,134145
654,134169
655,134185
655,134224
656,134242
656,134288
657,134291
657,134294
658,134316
658,134317
659,134370
659,134382
660,134384
660,134401
661,134413
661,134422
662,124315
662,134473
663,134490
663,134522
664,134552
664,124405
665,134556
665,134557
666,134560
669,130970
669,134967
670,131218
670,131573
671,131688
671,132895
672,132965
672,133251
673,133816
684,112722
687,120198
687,110584
688,120810
688,121385
689,121833
689,121937
690,122050
690,102189
691,123334
691,124330
696,110115
696,120227
697,120382
697,120483
698,120772
698,120912
699,124467
699,121114
700,121234
700,124474
701,124477
701,121479
702,121542
702,122234
703,122240
703,122479
704,124519
704,112900
705,123101
705,123150
706,123720
706,124584
707,124270
707,124393
713,130215
713,130457
714,130501
714,130508
715,130999
715,100962
716,131148
716,131178
717,131189
717,131303
718,121426
718,131619
719,121673
719,131745
720,131774
720,132015
721,122100
721,132324
722,132448
722,132673
723,132728
723,122689
724,132865
724,133086
725,133238
725,133239
726,133295
726,133557
727,133800
727,133913
728,134198
728,134204
729,135010
729,134340
730,134504
730,134541
734,120369
734,120430
735,120902
735,121156
736,121157
736,121728
737,114660
737,122346
738,122939
738,123247
739,123280
739,123502
740,124561
746,130092
746,130440
747,130461
747,130488
748,100650
748,131016
749,131051
749,131225
750,131253
750,131318
751,131356
751,131402
751,131892
752,121934
752,132037
753,132117
753,132271
754,122358
754,132408
755,132538
755,132652
756,112596
756,122888
757,133050
757,123083
758,133157
758,133318
759,133378
759,133385
759,133604
760,133650
760,133707
761,133821
761,133998
762,103864
763,134228
764,134390
764,134395
767,122672
767,123332
773,120121
773,124433
774,120282
774,124439
775,120646
775,120921
776,124464
776,121062
777,121175
777,121277
778,121371
778,121588
779,121612
779,121931
780,122350
780,122485
781,124524
781,123235
782,123278
782,123301
783,123380
783,123437
784,123530
784,123590
785,113693
785,123797
786,124570
786,124002
787,124025
787,124088
788,124159
788,124160
789,124373
793,120108
793,110158
794,114619
794,120368
795,110568
795,121055
796,121557
796,111523
797,121891
797,121944
798,112416
798,123653
799,123800
799,123974
809,130093
809,130198
810,130234
810,120351
811,130270
811,130283
812,130352
812,130380
813,120470
813,130522
814,130563
814,130617
815,130647
815,130693
816,130749
816,130849
817,130873
817,131057
818,131064
818,131066
819,131223
819,131226
820,131264
820,131276
821,131330
821,131405
822,131421
822,121496
823,131517
823,131633
824,131751
824,131757
825,131820
825,131866
826,131922
826,131957
827,132110
827,134877
828,132168
828,132194
829,132223
829,132268
830,132313
830,132484
831,132540
831,132601
832,132700
832,122650
833,132760
833,132770
834,132811
834,132897
835,132926
835,132948
836,133061
836,134997
837,133184
837,133254
838,133274
838,133301
839,133355
839,133364
840,133466
840,133496
841,133556
841,133662
842,133767
842,133836
843,133917
843,133961
844,134008
844,134095
845,134102
845,134172
846,134306
846,124194
847,134407
847,134502
848,134567
857,120129
857,130164
858,130294
858,130369
859,130403
859,130418
860,130546
860,134749
861,130614
861,130681
862,130806
862,130841
863,134963
863,130937
864,121291
864,121304
865,131389
865,124478
866,131458
866,131641
867,131644
867,134861
868,131686
868,131747
869,131902
869,131997
870,132061
870,132078
871,112128
871,132252
872,132255
872,132320
873,132429
873,132461
874,122486
874,132537
875,134779
875,132566
876,132746
876,132793
877,122841
877,132938
878,133068
878,135000
879,133316
879,133419
880,133432
880,135001
881,133532
881,133533
882,133551
882,124556
883,133719
883,133749
884,133847
884,133859
885,134142
885,134213
886,134253
886,134264
887,135042
887,134728
888,124616
888,134429
889,134506
889,134564
893,130037
893,130670
894,131044
894,131563
895,131767
895,132092
896,132299
896,133066
897,133131
897,123627
898,134259
898,124156
908,130121
908,130142
909,130216
909,130295
910,130363
910,130435
911,130469
911,130503
912,130507
912,100529
913,124627
913,130615
914,130686
914,120641
915,130863
915,130924
916,130933
916,130941
917,134620
917,131045
918,121031
918,134621
919,131078
919,131120
920,134624
920,131135
921,134628
921,134630
922,131360
922,121511
923,134641
923,131578
924,121593
924,134762
925,131777
925,131841
926,131889
926,132002
927,134664
927,122080
928,132363
928,132370
929,132391
929,132397
930,132419
930,134675
931,132522
931,132609
932,132667
932,132867
933,132875
933,132924
934,132927
934,134788
935,123072
935,133154
936,133186
936,134687
937,133388
937,133440
938,133594
938,133718
939,134713
939,133946
940,133925
940,133928
941,133960
941,134005
942,134124
942,134383
943,124264
943,134417
944,134440
944,134476
945,134479
945,134948
946,134546
946,134565
950,120411
950,120441
951,120693
951,120762
952,121604
952,121631
953,121898
953,121955
954,122461
954,123052
955,123351
955,123547
956,123856
956,123946
957,113923
957,113972
958,124355
961,122360
961,122573
962,122695
962,123403
970,130033
970,130071
971,110320
971,130327
972,130436
972,130695
973,130825
973,130891
974,130931
974,130935
975,130950
975,131005
976,131037
976,131067
977,131134
977,131202
978,131305
978,131505
979,131552
979,121665
980,81547
980,131787
981,132122
981,132143
982,132280
982,132344
983,122433
983,132492
984,132602
984,132692
985,132714
985,132877
986,112793
986,133011
987,133014
987,133058
988,133065
988,133076
989,133181
989,133182
990,133272
990,133288
991,123199
991,123211
992,133472
992,133655
993,133690
993,133721
994,133871
994,133899
995,123878
995,134018
996,134059
996,134285
997,134298
997,134446
998,134483
1009,130520
1009,130916
1010,121384
1010,131953
1011,122299
1011,133002
1012,134811
1025,130013
1025,120044
1026,130061
1026,120095
1027,130111
1027,120133
1028,130125
1028,130135
1029,130307
1029,134820
1030,134826
1030,130545
1031,130550
1031,134603
1032,130613
1032,130682
1033,120701
1033,130751
1034,130766
1034,130787
1035,100787
1035,120809
1036,130843
1036,130980
1037,130982
1037,130983
1038,131060
1038,134842
1039,131295
1039,131399
1040,131422
1040,134636
1041,131429
1041,131493
1042,134857
1042,131634
1043,131687
1043,131711
1044,131796
1044,131963
1045,132009
1045,132035
1046,132065
1046,132101
1047,132193
1047,134665
1048,134880
1048,132371
1049,132379
1049,134670
1050,122378
1050,134672
1051,132487
1051,122570
1052,132634
1052,132651
1053,132740
1053,132747
1054,134783
1054,132851
1055,132854
1055,134901
1056,134785
1056,112814
1057,133145
1057,133160
1058,133185
1058,133273
1059,133283
1059,133321
1060,133384
1060,133399
1061,133540
1061,133542
1062,134924
1062,135028
1063,134580
1063,133658
1064,133689
1064,133704
1065,133727
1065,134931
1066,133738
1066,133742
1067,133765
1067,133888
1068,133895
1068,133931
1069,133958
1069,133971
1070,134721
1070,114720
1071,134013
1071,134084
1072,124425
1072,134141
1073,134176
1073,134230
1074,134315
1074,135012
1075,134944
1075,134510
1081,130055
1081,120307
1082,130385
1082,134597
1083,130709
1083,130812
1084,131029
1084,131086
1085,131133
1085,121120
1086,131197
1086,131254
1087,131333
1087,131334
1088,131492
1088,131577
1089,131579
1089,131630
1090,131891
1090,132222
1091,134667
1091,134669
1092,134885
1092,132456
1093,134890
1093,132761
1094,132771
1094,134787
1095,134908
1095,133102
1096,133162
1096,123274
1097,123435
1097,133730
1098,133990
1098,134216
1099,134939
1099,134300
1100,134472
1106,130129
1106,120161
1107,120586
1107,130768
1108,120769
1108,134841
1109,134626
1109,131182
1110,134854
1110,131504
1111,121554
1111,131632
1112,134860
1112,111594
1113,134863
1113,131973
1114,121956
1114,132204
1115,122194
1115,122453
1116,122477
1116,132923
1117,132942
1117,122917
1118,122970
1118,133123
1119,134913
1119,135002
1120,133491
1120,124554
1121,124276
1121,124337
1122,104192
1130,130063
1130,130162
1131,130289
1131,130308
1132,130310
1132,130329
1133,134592
1133,130495
1134,130638
1134,130659
1135,130803
1135,124632
1136,121025
1136,131175
1137,121246
1137,134972
1138,131477
1138,131530
1139,121716
1139,131812
1140,131868
1140,131918
1141,131925
1141,131939
1142,131948
1142,134661
1143,132087
1143,132203
1144,132337
1144,132424
1145,132434
1145,134778
1146,122473
1146,132542
1147,132603
1147,134678
1148,132866
1148,132891
1149,132922
1149,132933
1150,133089
1150,133259
1151,133265
1151,133504
1152,133664
1152,133926
1153,133962
1153,134101
1154,134086
1154,134260
1155,134725
1159,131322
1159,131439
1160,131697
1160,132473
1161,132675
1161,132690
1162,132786
1162,132886
1163,132906
1163,133377
1164,134409
1164,134525
1172,124617
1172,134950
1173,130082
1173,130236
1174,134589
1174,130361
1175,130441
1175,130467
1176,134602
1176,130584
1177,130671
1177,134615
1178,134618
1178,134953
1179,131198
1179,131345
1180,134634
1180,134761
1181,131606
1181,121626
1182,131737
1182,131759
1183,134865
1183,135021
1184,131909
1184,124662
1185,132210
1185,124781
1186,134889
1186,132507
1187,132591
1187,132663
1188,132743
1188,132830
1189,134900
1189,132853
1190,134994
1190,123045
1191,135024
1191,133236
1192,123149
1192,134926
1193,133672
1193,133849
1194,133853
1194,134723
1195,135009
1195,134217
1196,134342
1196,134511
1197,124383
1200,40355
1200,134840
1201,100995
1201,121051
1202,131282
1202,131760
1203,131794
1203,132356
1215,130043
1215,130158
1216,130213
1216,130367
1217,130411
1217,130425
1218,134596
1218,134598
1219,130518
1219,130575
1220,130600
1220,130662
1221,130680
1221,130752
1222,130756
1222,120771
1223,130810
1223,120849
1224,130883
1224,134612
1225,130940
1225,134619
1226,131012
1226,131024
1227,131049
1227,131083
1228,134952
1228,131194
1229,134971
1229,131329
1230,134852
1230,134639
1231,131582
1231,131605
1232,134858
1232,134648
1233,131645
1233,131662
1234,131769
1234,134765
1235,134652
1235,131897
1236,131934
1236,131945
1237,132000
1237,132153
1238,132161
1238,132167
1239,132264
1239,132293
1240,132340
1240,132479
1241,132562
1241,134677
1242,134892
1242,132629
1243,132719
1243,132732
1244,132813
1244,134899
1245,132885
1245,134904
1246,133001
1246,133010
1247,133018
1247,133038
1248,134907
1248,133115
1249,133147
1249,133156
1250,133179
1250,134688
1251,133244
1251,133263
1252,133305
1252,134690
1253,134693
1253,133421
1254,133493
1254,133497
1255,133579
1255,134706
1256,133796
1256,133810
1257,133868
1257,133877
1258,133898
1258,133963
1259,134218
1259,134219
1260,134314
1260,134941
1261,134363
1261,134404
1262,134731
1262,134518
1263,134537
1263,134538
1264,134553
1271,130018
1271,110018
1272,130070
1272,130161
1273,130177
1273,100398
1274,130449
1274,130487
1275,130774
1275,130786
1276,124719
1276,130798
1277,131068
1277,131100
1278,134843
1278,131168
1279,131181
1279,131228
1280,134849
1280,134847
1281,131390
1281,131441
1282,134644
1282,131604
1283,131936
1283,131988
1284,134659
1284,134771
1285,132269
1285,134884
1286,132450
1286,134990
1287,132778
1287,134784
1288,112927
1288,133144
1289,133358
1289,134694
1290,133548
1290,133564
1291,134925
1291,133610
1292,133834
1292,133835
1293,133907
1293,123987
1294,134282
1294,124173
1295,124184
1295,134431
1305,130040
1305,130160
1306,130175
1306,130199
1307,130263
1307,130312
1308,130358
1308,124767
1309,130393
1309,130464
1310,134823
1310,130580
1311,130626
1311,130702
1312,120687
1312,130729
1313,130780
1313,134837
1314,131031
1314,131038
1315,131105
1315,131116
1316,131121
1316,124469
1317,134631
1317,131271
1318,124651
1318,121598
1319,131615
1319,111639
1320,131739
1320,131790
1321,134653
1321,121813
1322,131826
1322,131899
1323,134656
1323,124665
1324,134978
1324,122183
1325,132226
1325,132267
1326,112197
1326,132292
1327,134883
1327,132329
1328,122406
1328,134989
1329,132825
1329,134577
1330,122989
1330,133121
1331,133124
1331,133128
1332,133233
1332,133297
1333,133451
1333,133453
1334,123409
1334,134703
1335,133636
1335,133676
1336,133965
1336,133997
1337,124615
1337,134226
1338,134295
1338,135011
1339,124157
1339,134326
1340,134343
1340,124191
1341,134491
1341,134521
1342,124380
1346,120315
1346,134744
1347,130355
1347,134834
1348,131084
1348,131622
1349,132174
1349,122895
1350,133210
1350,133307
1351,133613
1351,133615
1352,133663
1352,124703
1353,124137
1353,134738
1367,130009
1367,130074
1368,130095
1368,130131
1369,130191
1369,130238
1370,134742
1370,130300
1371,130399
1371,130410
1372,130415
1372,130439
1373,130528
1373,130535
1374,134827
1374,130718
1375,130724
1375,130782
1376,130795
1376,120845
1377,130946
1377,131090
1378,131097
1378,131106
1379,131109
1379,131136
1380,131159
1380,121285
1381,131339
1381,111347
1382,131430
1382,121454
1383,134643
1383,131584
1384,131601
1384,131614
1385,131650
1385,131690
1386,131852
1386,131880
1387,131885
1387,131924
1388,131940
1388,114504
1389,131974
1389,132005
1390,132016
1390,132042
1391,122052
1391,132156
1392,132160
1392,132234
1393,132265
1393,132244
1394,132279
1394,132321
1395,122328
1395,132446
1396,132460
1396,132517
1397,132528
1397,124523
1398,132715
1398,132723
1399,132767
1399,132773
1400,132776
1400,132818
1401,132819
1401,132821
1402,132834
1402,132849
1403,132864
1403,112768
1404,132969
1404,132995
1405,133133
1405,133159
1406,133332
1406,133348
1407,123368
1407,133508
1408,123399
1408,133575
1409,133577
1409,133605
1410,113509
1410,133652
1411,133701
1411,133710
1412,133759
1412,133798
1413,133911
1413,133949
1414,135006
1414,133977
1415,133986
1415,133988
1416,134129
1416,134131
1417,135030
1417,134227
1418,134356
1418,124214
1419,134396
1419,134405
1420,134408
1420,134447
1421,134465
1421,134734
1422,134526
1422,134531
1428,134817
1428,130182
1428,134818
1428,130271
1429,130302
1429,120438
1429,130437
1429,130481
1430,134828
1430,130648
1430,135016
1430,134833
1431,134758
1431,124601
1431,124644
1431,111237
1432,131473
1432,134855
1432,131572
1432,124658
1433,131724
1433,131804
1433,134866
1433,131836
1434,134976
1434,134870
1434,134655
1434,131956
1435,121979
1435,135037
1435,134879
1435,132181
1436,122171
1436,135038
1436,122347
1436,134886
1437,132657
1437,134991
1437,132963
1437,123254
1438,134794
1438,135027
1438,133596
1438,133640
1439,123543
1439,134930
1439,133881
1439,133894
1440,123979
1440,135047
1440,124783
1440,134940
1441,134355
1441,124301
1443,130433
1443,130629
1443,134831
1443,130951
1444,130955
1444,131020
1444,131108
1444,131176
1445,134845
1445,131231
1445,124600
1445,131425
1446,131730
1446,121765
1446,131824
1446,132054
1447,134875
1447,132182
1447,112210
1447,132420
1448,132759
1448,132908
1448,132964
1448,134906
1449,133240
1449,133330
1449,133460
1449,133462
1450,133593
1450,123650
1450,134718
1450,133929
1451,133933
1451,123849
1451,134949
1453,130007
1453,130036
1453,130104
1453,130114
1454,130127
1454,130203
1454,130237
1454,130343
1455,130257
1455,130286
1455,134591
1455,130416
1456,130427
1456,134595
1456,130442
1456,124441
1457,124716
1457,130524
1457,130551
1457,130571
1458,130591
1458,130624
1458,130634
1458,130640
1459,130679
1459,130720
1459,130723
1459,110781
1460,130889
1460,131040
1460,131047
1460,131113
1461,131139
1461,131160
1461,131166
1461,131205
1462,131219
1462,134846
1462,131286
1462,131299
1463,131308
1463,131354
1463,131364
1463,131414
1464,121435
1464,131482
1464,111438
1464,131499
1465,134646
1465,131654
1465,131658
1465,131669
1466,131893
1466,134768
1466,132001
1466,132077
1467,132121
1467,122140
1467,122181
1467,132253
1468,132382
1468,132415
1468,132443
1468,132521
1469,132545
1469,132558
1469,132626
1469,132659
1470,132694
1470,132755
1470,132769
1470,122714
1471,132797
1471,132831
1471,132928
1471,132931
1472,133232
1472,133203
1472,133213
1472,133248
1473,133333
1473,133342
1473,133447
1473,133464
1474,133469
1474,133547
1474,123444
1474,133618
1475,133694
1475,133709
1475,133747
1475,134711
1476,133808
1476,133863
1476,133901
1476,133954
1477,134072
1477,134077
1477,134085
1477,134099
1478,134148
1478,134160
1478,134162
1478,134206
1479,134225
1479,134229
1479,124078
1479,134263
1480,134360
1480,134462
1482,130108
1482,130116
1482,134815
1482,130150
1483,120185
1483,120551
1483,130711
1483,135017
1484,134839
1484,131076
1484,121127
1484,134968
1485,131250
1485,121243
1485,131512
1485,131524
1486,131612
1486,131677
1486,135043
1486,134864
1487,134868
1487,134874
1487,132083
1487,132172
1488,132342
1488,124509
1488,134773
1488,134673
1489,132544
1489,134680
1489,135044
1489,133110
1490,133161
1490,134915
1490,133315
1490,133322
1491,133324
1491,134692
1491,133427
1491,133619
1492,134928
1492,134929
1492,133751
1492,134730
1493,134736
1493,134571
1493,135014
